URL,Rating,Company,Coffee Name,Roaster Location,Coffee Origin,Roast Level,Agtron,Est. Price,Review Date,Aroma,Acidity,Body,Flavor,Aftertaste,Blind Assessment,Notes,Bottom Line,With Milk
https://www.coffeereview.com/review/ka%ca%bbu-morning-glory/,97,Big Island Coffee Roasters,Kaʻū Morning Glory,"Hilo, Hawai’i Island, Hawai’i","Kaʻū growing region, Hawai’i Island, Hawai’i",Light,62/84,$19.00/4 ounces,May 2025,10,9,9,10,9,"Lushly sweet, rich-toned, balanced. Cocoa nib, gardenia, honeydew melon, sandalwood, allspice in aroma and cup. Juicy, sparkling acidity; vibrant, satiny-smooth mouthfeel. Resonant, perfumed, engaging and very long finish.","Produced by smallholding farmers, from trees of the Typica, Bourbon and Caturra varieties of Arabica, and processed by the washed method (fruit skin and pulp removed before drying). Big Island Coffee Roasters is an award-winning coffee roaster operated with hands-on passion by Kelleigh Stewart and Brandon von Damitz. Visit",,
https://www.coffeereview.com/review/ka%ca%bbu-yellow-bourbon/,95,Big Island Coffee Roasters,Kaʻū Yellow Bourbon,"Hilo, Hawai’i Island, Hawai’i","Kaʻū growing region, Hawai’i Island, Hawai’i",Medium-Light,60/80,$44.00/10 ounces,May 2025,9,9,9,9,9,"Richly floral, high-toned. Wisteria, dried peach, cocoa nib, tangerine, oak forest in aroma and cup. Delicately tart acidity; plush, silky mouthfeel. A resiny myrrh-like note emerges in the flavor-saturated finish.","Produced at Elepoki Farm, entirely of the Yellow Bourbon variety of Arabica, and processed by the washed method (fruit skin and pulp removed before drying). Big Island Coffee Roasters is an award-winning coffee roaster operated with hands-on passion by Kelleigh Stewart and Brandon von Damitz. Visit",,
https://www.coffeereview.com/review/colombia-san-adolfo-huila/,95,Jaunt Coffee Roasters,Colombia San Adolfo Huila,"San Diego, California","Huila Department, Colombia",Light,65/87,$40.00/8 ounces,April 2025,9,9,9,9,9,"Delicate, tropical, cocoa-toned. Cocoa nib, passion fruit, bergamot, amber, wild honey in aroma and cup. Juicy, malic acidity; smooth, very satiny mouthfeel. The finish fulfills the promise of the cup with rich aromatics that linger.","Produced by Wilder Lasso and Nikolai Furst of Finca El Rubi, entirely of Ethiopia landrace varieties of Arabica they germinated in Colombia. Processed by the washed method (fruit skin and pulp removed before drying). Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit",,
https://www.coffeereview.com/review/rwanda-kungahara-carbonic-maceration/,95,Red Rooster Coffee Roaster,Rwanda Kungahara Carbonic Maceration,"Floyd, Virginia","Rustiro, Rwanda",Light,64/86,$28.00/12 ounces,April 2025,9,9,9,9,9,"Brightly sweet, richly tart, deep-toned. Bing cherry, lemongrass, pomelo, agave syrup, frankincense in aroma and cup. High-toned, juicy acidity; full, syrupy mouthfeel. Long, flavor-saturated, complex finish.","Produced by smallholding farmers of the Kungahara Women’s Group (Bwishaza), entirely of the Bourbon variety of Arabica, and processed by the carbonic maceration method, which involves fermenting the whole fruit in a sealed container that has been flushed with CO2, then drying in the whole fruit. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious, high-quality coffee. Visit",,
https://www.coffeereview.com/review/ecuador-la-papaya-pacamara/,95,Utopian Coffee,Ecuador La Papaya Pacamara,"Fort Wayne, Indiana","Saraguro, Loja, Ecuador",Light,64/86,$29.00/8 ounces,April 2025,9,9,9,9,9,"Intricate, richly sweet-savory. Apple cider, salted caramel, basil, freesia, graphite in aroma and cup. Juicy-bright acidity; very full, syrupy mouthfeel. Complex, lingering, flavor-laden finish.","Produced by Juan Peña of Hacienda La Papaya, entirely of the Pacamara variety of Arabica, and processed by the natural method (dried in the whole fruit). Utopian Coffee is a specialty roaster based in Fort Wayne, Indiana. Visit",,
https://www.coffeereview.com/review/laos-xam-tai/,92,Utopian Coffee,Laos Xam Tai,"Fort Wayne, Indiana","Xam Tai district, Houaphan province, Laos",Light,62/80,$20.00/12 ounces,April 2025,9,8,8,9,8,"Delicately sweet, gently herbaceous. Cocoa nib, agave syrup, pansy, cedar, grapefruit in aroma and cup. Brisk, sweet acidity; crisp, velvety mouthfeel. Rich cedar notes support cocoa nib and grapefruit in the finish.","Produced by smallholding farmers, from trees of the Java and Catimor varieties of Arabica, and processed by the low-oxygen honey method, in which the beans are fermented in a low-oxygen environment with some of their muciilage still attached throughout the dying process. Utopian Coffee is a specialty roaster based in Fort Wayne, Indiana. Visit",,
https://www.coffeereview.com/review/peru-churupampa-pacamara/,94,Utopian Coffee,Peru Churupampa Pacamara,"Fort Wayne, Indiana","Jaén, Cajamarca, Peru",Medium-Light,59/80,$22.00/12 ounces,April 2025,9,9,9,9,8,"Balanced, deep-toned. Dark chocolate, praline, narcissus, tangerine, olive oil in aroma and cup. Sparkling acidity; plush, syrupy mouthfeel. Citrus and olive-like herbaceousness support a chocolaty finish.","Produced at Finca Churupampa, entirely of the Pacamara variety of Arabica, and processed by the washed method (fruit skin and pulp removed before drying). Utopian Coffee is a specialty roaster based in Fort Wayne, Indiana. Visit",,
https://www.coffeereview.com/review/colombia-bueasco-decaf/,92,Utopian Coffee,Colombia Bueasco Decaf,"Fort Wayne, Indiana","Nariño Department, Colombia",Medium-Light,52/71,$20.00/12 ounces,April 2025,9,8,8,9,8,"Very sweet, crisply cocoa-toned. Date, cocoa powder, Meyer lemon zest, agave syrup, oak in aroma and cup. Pert acidity; lightly satiny mouthfeel. Cocoa-toned finish supported by Meyer lemon zest and oak.","Produced by smallholding farmers, entirely of the Castillo variety of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Decaffeinated in Colombia using ethyl acetate, a solvent derived from sugar cane. Utopian Coffee is a specialty roaster based in Fort Wayne, Indiana. Visit",,
https://www.coffeereview.com/review/ethiopia-ayla-sidamo/,95,Utopian Coffee,Ethiopia Ayla Sidamo,"Fort Wayne, Indiana","Sidamo growing region, southern Ethiopia",Light,62/84,$20.00/ 12 ounces,April 2025,9,9,9,9,9,"Richly spice-toned, gently floral. Bergamot, hop flowers, guava, oak forest, pink peppercorn in aroma and cup. High-toned, sweetly citric acidity; vibrant, very silky mouthfeel. Flavor-saturated, confidently aromatic, inviting and long finish.","Produced by smallholding farmers, from trees of local landrace varieties of Arabica, and processed by the washed method (fruit skin and pulp removed before drying). Utopian Coffee is a specialty roaster based in Fort Wayne, Indiana. Visit",,
https://www.coffeereview.com/review/ethiopia-mullugeta-muntasha/,94,Utopian Coffee,Ethiopia Mullugeta Muntasha,"Fort Wayne, Indiana","Bursa Village, Arbegona, Sidama growing region, southern Ethiopia",Medium-Light,61/79,$23.00/12 ounces,April 2025,9,8,9,9,9,"Richly sweet, berry-toned. Mulberry, tamarind, mustard seed, candied violet, lemongrass in aroma and cup. Crisp, briskly sweet acidity; very full, satiny-smooth mouthfeel. Berry-laden finish propped up by notes of tangy tamarind and richly savory-spicy mustard seed.","Produced by Mullugeta Muntasha, entirely of the 74158 variety of Arabica, and processed by the natural method (dried in the whole fruit). Utopian Coffee is a specialty roaster based in Fort Wayne, Indiana. Visit",,
https://www.coffeereview.com/review/kau-giant-maragogipe-3/,94,Big Island Coffee Roasters,Ka’u Giant Maragogipe,"Hilo, Hawai'i","Ka’u growing region, Hawai’i Island, Hawai’i",Medium-Light,52/73,$42.00/10 ounces,April 2025,9,9,9,9,8,"Very rich, very sweet, complex and multilayered. Amber, dried nectarine, almond butter, graphite, wisteria in aroma and cup. Balanced, malic (apple-like) acidity; plush, very syrupy mouthfeel. Lingering finish consolidates to notes of nectarine and amber.","Produced in Ka’u from trees of the big-beaned Maragogipe (also spelled Maragogype), Pacamara, and Maracaturra varieties of Arabica and processed by the natural method (dried in the whole fruit). Big Island Coffee Roasters is an award-winning coffee roaster operated with hands-on passion by Kelleigh Stewart and Brandon von Damitz. Visit",,
https://www.coffeereview.com/review/kau-red-bourbon/,95,Big Island Coffee Roasters,Ka’u Red Bourbon,"Hilo, Hawai'i","Ka’u growing region, Hawai’i Island, Hawai’i",Medium-Light,60/78,$44.00/10 ounces,April 2025,9,9,9,9,9,"Balanced, richly sweet, nuanced and complex. Dark chocolate, candied violet, salted caramel, sandalwood, jasmine in aroma and cup. Gently bright, sparkling acidity; very full, satiny mouthfeel. Resonant, integrated, satisfying finish.",Produced in Ka’u from trees of the Red Bourbon variety of Arabica and processed by the washed method (fruit skin and pulp removed before drying). Big Island Coffee Roasters is an award-winning coffee roaster operated with hands-on passion by Kelleigh Stewart and Brandon von Damitz. Visit,,
https://www.coffeereview.com/review/kona-bloom/,94,Big Island Coffee Roasters,Kona Bloom,"Hilo, Hawai'i","Kona District, Hawai’i Island, Hawai’i",Medium-Light,57/78,$44.00/10 ounces,April 2025,9,8,9,9,9,"Rich-toned, deeply sweet. Dark chocolate, toffee, narcissus, Bing cherry, mesquite in aroma and cup. Gentle, round acidity; viscous, satiny mouthfeel. Exceptionally long finish that carries over all the flavor and aroma notes from the cup.","A blend of coffees from the Kona District on Hawai’i Island, processed by the washed method (fruit skin and pulp removed before drying). Big Island Coffee Roasters is an award-winning coffee roaster operated with hands-on passion by Kelleigh Stewart and Brandon von Damitz. Visit",,
https://www.coffeereview.com/review/guatemala-retiro-del-quisaya-washed-process-2/,94,Durango Coffee Company,Guatemala Retiro del Quisaya Washed Process,"Durango, Colorado","San Martin Jilotepeque, Chimaltenango Department, Guatemala",Medium-Light,57/79,$19.95/12 ounces,April 2025,9,9,9,9,8,"Rich-toned, deeply sweet, complex. Black cherry, nutmeg, dark chocolate, amber narcissus in aroma and cup. Bright, malic acidity; very full, syrupy-smooth mouthfeel. Flavor-saturated finish consolidates to notes of dark chocolate and nutmeg.","Produced by Juan Luis Barrios Ortega of Finca Retiro del Quisaya from trees of the Bourbon, Typica and Pache varieties of Arabica, and processed by the traditional washed method (skin and fruit pulp removed before washing). Located in southwestern Colorado, Durango Coffee lays claim to a rich coffee history that dates to 1986. Its motto is “Tough Town, Great Coffee.” Visit",,
https://www.coffeereview.com/review/ethiopian-single-origin/,94,Mortem Labs,Ethiopian Single Origin,"Norfolk, Virginia",Ethiopia,Medium-Light,52/74,$16.99/12 ounces,April 2025,9,8,9,9,9,"Chocolaty, berry-toned, very rich and deep. Chocolate fudge, salted caramel, dried strawberry, freesia, pink peppercorn in aroma and cup. Gentle, round acidity; plush, creamy mouthfeel. Richly chocolaty, long-lingering, berry-toned finish.","Produced by smallholding farmers, from local landrace varieties of Arabica, and processed by the natural method (dried in the whole fruit). Mortem Labs is a Norfolk, Virginia roastery that offers small-batch blends and select single-origin coffees. Visit",,
https://www.coffeereview.com/review/colombia-el-vergel-magnum-sidra/,93,Highfalutin Coffee Roasters,Colombia El Vergel Magnum Sidra,"Charleston, South Carolina","Huila Department, Colombia",Medium-Light,58/77,$25.00/8 ounces,April 2025,9,8,9,9,8,"Richly sweet-savory, nuanced and aromatic. Candy apple, almond nougat, hop flowers, frankincense, baking chocolate in aroma and cup. Even-keeled acidity; mouth-filling, viscous body. Richly bittersweet finish with notes of candy apple and hops.","Produced by Marta Bayter and her sons, Shady and Elias, of Vergel Estate, from trees of the Sidra variety of Arabica, and processed by the anaerobic natural method, with the addition of mossto (fresh-pressed coffee fruit juice) to the fermentation. Hifalutin Coffee Roasters is a Charleston, South Carolina-based specialty coffee roaster with two cafes in town. Visit",,
https://www.coffeereview.com/review/colombia-geisha-white-honey/,93,Sun Bear Specialty Coffee Roasters,Colombia Geisha White Honey,"St. Petersburg, Florida","Quindio Department, Colombia",Medium-Light,60/77,$35.00/12 ounces,April 2025,9,9,8,9,8,"Quietly confident, fruity and cocoa-toned. Orange creamsicle, cocoa nib, candied violet, hazelnut, lemon verbena in aroma and cup. Gently bright acidity; crisp, silky mouthfeel. Cocoa-toned finish with sweet herb and citrus undertones.","Produced by Sebastian Ramirez of Fincas El Placer, entirely of the Geisha variety of Arabica, and processed by the white honey method, in which a small amount of fruit flesh is left on the beans during the drying process. Sun Bear Specialty Coffee Roasters’ motto is “Fruit Forward, Farmer Forward, Process Forward, Passion Forward” — based in St. Petersburg, Florida. Visit",,
https://www.coffeereview.com/review/colombia-finca-al-paraiso-y-05-lychee/,95,Regent Coffee,Colombia Finca Al Paraiso Y–05 Lychee,"Glendale, California","Piendamó, Cauca Department, Colombia",Medium,52/64,$30.50/12 ounces,April 2025,9,9,9,9,9,"Richly sweet-tart, fruit-driven. Rambutan, candied violet, ginger blossom, bittersweet chocolate syrup, sandalwood in aroma and cup. Bright, juicy-tart acidity; very full, creamy-smooth mouthfeel. Complex, multi-layered, exceptionally long finish.","Produced by Wilton Benitez of Granja Paraiso 92, entirely of the Castillo variety of Arabica, and processed by the thermal shock method, in which the coffee fruit, after having been first sanitized with ozone, undergoes two stages of fermentation. First, the whole cherries are submerged under water for 48 hours, then the beans are pulped and fermented with a strain of Lactobacillus for 24 hours. After fermentation, the beans are given a “thermal shock” using hot and cold rinses to help the beans absorb the fermentation metabolites and halt any further fermentation. Afterward, the washed parchment coffee is rapidly dried with an in-house designed Eco-Enigma dehumidifying dryer to avoid over-oxidation or continued fermentation. Regent strives to deliver coffee with care and purpose. Visit",,
https://www.coffeereview.com/review/colombia-las-perlitas-anaerobic-honey/,94,Iconik Coffee Roasters,Colombia Las Perlitas Anaerobic Honey,"Santa Fe, New Mexico","Medellin, Colombia",Medium-Light,59/81,$25.00/227 grams,April 2025,9,9,9,9,8,"Bright, balanced, juicy-sweet. Cocoa nib, strawberry guava, cashew butter, pink peppercorn, lemongrass in aroma and cup. High-toned, malic acidity; very smooth, satiny mouthfeel. Cocoa-toned finish with notes of lemongrass and pink peppercorn.","Sourced from Coffee Quest in Medellin, Colombia; produced by smallholding farmers and comprised of “las perlitas” (little pearls) of green coffees that are a blend of high-end varieties from lots that are too small, as well as salvaged high-end green coffees that were re-sorted and salvaged from the defect piles. Processed by the anaerobic honey method, in which in some of the fruit flesh is removed from the beans, then fermented in an oxygen-free environment before drying. Iconik Coffee Roasters is a specialty coffee roaster in Santa Fe, New Mexico with three cafes. Visit",,
https://www.coffeereview.com/review/panama-altieri-luci-geisha-natural-cold-dry-ferment/,94,Klatch Coffee,Panama Altieri Luci Geisha Natural Cold Dry Ferment,"Los Angeles, California","Boquete growing region, western Panama",Medium-Light,58/81,$59.95/170 grams,April 2025,9,8,9,9,9,"Complex, deep-toned, richly sweet. Juicy Fruit gum, tangerine, chocolate fudge, narcissus, agave syrup in aroma and cup. Briskly sweet acidity, plush syrupy mouthfeel. Multilayered finish goes on and on.","Produced by Eugene Altieri of Finca Alto Quiel/Mima Estates, entirely of the Geisha variety of Arabica, and processed by the natural cold-dry fermentation process, in which the whole fruit is slow-fermented at 10-13 degrees Celsius for 72 hours, then dried in the whole fruit. Klatch Coffee is an award-winning small-batch roasting company in the Los Angeles area whose resident barista and trainer, Heather Perry, won both the 2003 and 2007 United States Barista Championships brewing a Klatch Coffee espresso blend. Visit",,
https://www.coffeereview.com/review/costa-rica-la-minita-2/,94,DoubleShot Coffee Company,Costa Rica La Minita,"Tulsa, Oklahoma","Los Santos, Tarrazú, Costa Rica",Medium-Light,56/82,$22.00/12 ounces,April 2025,9,9,9,9,8,"Richly aromatic, deeply sweet. Wisteria, hazelnut, dark chocolate, date bar, Meyer lemon zest in aroma and cup. Sparkling (phosphoric) acidity; viscous, satiny mouthfeel. Crisp chocolate and sweet florals carry the pleasing finish.","Produced at Hacienda La Minita, from trees of the Caturra, Typica and Catuai varieties of Arabica, and processed by the washed method (fruit skin and pulp removed before drying). DoubleShot Coffee Company is a specialty roaster in Tulsa, Oklahoma founded by author Brian Franklon, who’s always in search of the perfect cup. Visit",,
https://www.coffeereview.com/review/kenya-nyeri-aa-2/,93,Cutbow Coffee,Kenya Nyeri AA,"Albuquerque, New Mexico","Nyeri growing region, south-central Kenya",Medium-Light,58/77,$19.50/12 ounces,April 2025,9,9,8,9,8,"Richly sweet-savory, classic Kenya profile. Cocoa nib, pink grapefruit zest, tomato vine, blackcurrant, redwood in aroma and cup.Sparkling acidity; crisp, lightly satiny mouthfeel. Finish centers around notes of Cocoa nib and tomato vine.","Produced by smallholding farmers and processed by the washed method (fruit skin and pulp removed before drying). Cutbow Coffee, based in Albuquereque, New Mexico, is a specialty coffee roaster owned and operated by master roaster Paul Gallegos. Visit",,
https://www.coffeereview.com/review/honduras-marcala-4/,93,Handlebar Coffee,Honduras Marcala,"Santa Barbara, California","Marcala growing region, La Paz Department, Honduras",Medium-Light,54/72,$24.00/12 ounces,April 2025,9,8,9,9,8,"Richly sweet, deep-toned. Nutella, mandarin, red plum, marjoram, cedar in aroma and cup. Gentle, balanced acidity; syrupy-smooth mouthfeel. Aftertaste is quite aromatic, leads with notes of cedar and Nutella.","Produced by smallholding farmers of the RAOS Cooperative from trees of the Bourbon, Catuai, Caturra, Lempira, Ihcafe 90 and Typica varieties of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). Imported by Royal Coffee. Handlebar Coffee was founded in Santa Barbara in 2011 by two former professional cyclists, and the couple now operate two coffee shops, as well. Visit",,
https://www.coffeereview.com/review/costa-rica-don-claudio/,93,Intuition Coffee,Costa Rica Don Claudio,"Peoria, Illinois","Perez Zeldon, Brunca growing region, Costa Rica",Medium-Light,58/78,$15.00/12 ounces,April 2025,9,9,8,9,8,"Brightly sweet, crisply tart. Pink grapefruit, cocoa nib, yellow plum, honey, oak in aroma and cup. Bright, juicy-sweet acidity; crisp, lightly satiny mouthfeel. Closes with notes of cocoa nib and yellow plum with fresh oak undertones.","Produced by smallholding members of the CoopiAgri Cooperative, from trees of the Caturra and Catuai varieties of Arabica, and processed by the washed method (fruit skin and pulp removed before drying). Imported by Algrano. Intuition Coffee is a specialty roaster and cafe based in Peoria, Illinois. Visit",,
https://www.coffeereview.com/review/roadrunner-blend/,93,Red Rock Coffee Roasters,Roadrunner Blend,"Albuquerque, New Mexico",Indonesia; South America; Central America,Medium-Light,52/70,$15.25/12 ounces,April 2025,9,8,9,9,8,"Very sweet, deep-toned, earthy. Petrichor, molasses, almond butter, candy apple, cedar in aroma and cup. Soft, round acidity; plush, fluffy-satiny mouthfeel. Sweet tobacco finish with cedary undertones lifted by hints of candy apple.","A blend of coffees from Indonesia and Central and South America. Red Rock Roasters was founded in Albuquerque, New Mexico in 1993 in a family barn and remains family-owned and focused on quality and freshness. Visit",,
https://www.coffeereview.com/review/better-day-espresso-blend/,92,Ragamuffin Coffee Roasters,Better Day Espresso Blend,"Newbury Park, California",Colombia; El Salvador,Medium-Light,52/70,$19.00/12 ounces,April 2025,8,8,9,9,8,"Reviewed for brewed applications. Chocolaty, gently bright. Date, milk chocolate, crisp pear, sassafras, hint of gardenia. Round, gentle acidity; creamy-smooth mouthfeel. Chocolaty, sweetly herbaceous finish.","A blend of two coffees, a washed Colombia and a natural-processed El Salvador. Ragamuffin Coffee Roasters is a specialty roaster based in Newbury Park, California. Visit",,
https://www.coffeereview.com/review/danger-monkey-blend/,91,Single Speed Coffee Lab & Roastery,Danger Monkey Blend,"Flagstaff, Arizona",Not disclosed,Medium-Light,59/80,$20.00/12 ounces,April 2025,8,8,9,9,7,"Deep-toned, richly sweet. Baking chocolate, date, cashew, fresh-cut fir, orange zest in aroma and cup. Gentle, round acidity; plush, creamy mouthfeel. Crisp finish consolidates to notes of baking chocolate and fir.","A blend of undisclosed origins. Single Speed Coffee Lab & Roastery, based in Flagstaff, Arizona, is a family-owned and -operated roastery and cafe. Visit",,
https://www.coffeereview.com/review/ethiopia-yirgacheffe-30/,93,Slow Burn Coffee Roasters,Ethiopia Yirgacheffe,"Albuquerque, New Mexico","Chelchele, Gedeb District, Gedeo Zone, Ethiopia",Light,64/84,$28.00/250 grams,March 2025,9,9,8,9,8,"Sweetly citrusy, cocoa-toned, delicately aromatic. Cocoa nib, Meyer lemon, freesia, almond butter, apricot in aroma and cup. Bright, juicy acidity; crisp, satiny mouthfeel. Citrusy-sweet finish with undertones of cocoa nib.","Produced by the METAD farm and mill in southern Ethiopia. Southern Ethiopia produces distinctive coffees from selections of traditional landrace varieties of Arabica long grown in the region. Processed by the traditional washed method (fruit skin and pulp removed before drying). Slow Burn Coffee Roasters, based in Albuquerque, New Mexico, specializes in single-origin coffee and roasts in small batches. Visit",,
https://www.coffeereview.com/review/ethiopia-guji-grape-gildvine-natural-g1/,94,1980 CAFE,Ethiopia Guji Grape GildVine Natural G1,"Tainan, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Light,67/88,NT $500/227 grams,March 2025,9,8,9,9,9,"Rich, fruity, deeply chocolaty. Wild blueberry, milk chocolate, gardenia, pink peppercorn, oak in aroma and cup. Briskly sweet acidity; very full, syrupy mouthfeel. Milk chocolate and blueberry commingle in the complex, nuanced finish.","Produced by smallholding farmers, from trees of local landrace varieties of Arabica, and processed by the natural method (dried in the whole fruit). 1980 Cafe is a Tainan City, Taiwan-based specialty coffee roaster. Visit",,
https://www.coffeereview.com/review/kenya-baragwi-guama-aa-washed/,95,Bear Lake Coffee,Kenya Baragwi Guama AA Washed,"Baronett, Wisconsin","Guama Village, Kirinyaga County, Kenya",Light,61/83,$21.00/12 ounces,March 2025,9,9,9,9,9,"Deep-toned, richly sweet-savory. Dark chocolate, boysenberry, almond brittle, sorrel, star jasmine in aroma and cup. Juicy-bright acidity; vibrant, syrupy mouthfeel. Harmonious, integrated, long-lasting finish.","Produced by smallholding members of the Baragwi Farmers Cooperative Society, from trees of the SL34, SL28, Batian and Ruiru 11 varieties of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Bear Lake Coffee Co., a B Corp-certified coffeehouse and roastery located in Barronett, Wisconsin, is committed to sustainability through its Coffee with a Purpose™ initiative, which ensures that farmers receive compensation well above the Fairtrade Premium for their exceptional small-batch coffee. Visit",,
https://www.coffeereview.com/review/rwanda-muhororo-ireme-anaerobic-natural/,93,Bear Lake Coffee,Rwanda Muhororo Ireme Anaerobic Natural,"Baronett, Wisconsin","Nyamasheke, Western Province, Rwanda",Medium-Light,60/79,$21.00/12 ounces,March 2025,9,8,9,9,9,"Richly fruity, crisply chocolaty. Dried blueberry, baking chocolate, salted caramel, fresh-cut oak, thyme in aroma and cup. Crisp, gentle acidity; full, satiny-smooth mouthfeel. Chocolaty finish with undertones of dried blueberry.","Produced by Gasharu Coffee and processed by the anaerobic natural method, in which whole fruit is fermented in tanks with limited oxygen before drying, also in the whole fruit. Bear Lake Coffee Co., a B Corp-certified coffeehouse and roastery located in Barronett, Wisconsin, is committed to sustainability through its Coffee with a Purpose™ initiative, which ensures that farmers receive compensation well above the Fairtrade Premium for their exceptional small-batch coffee. Visit",,
https://www.coffeereview.com/review/potosi-pink-bourbon-natural-colombia/,96,JBC Coffee Roasters,Potosi Pink Bourbon Natural Colombia,"Madison, Wisconsin","Trujillo, Valle Del Cauca, Cauca Department, Colombia",Light,64/86,$29.00/8 ounces,March 2025,9,9,9,10,9,"Complex, juicy, sweetly tart. Guava, lemongrass, salted caramel, myrrh, galangal in aroma and cup. Delicately high-toned, floral acidity; viscous, syrupy mouthfeel. Very long, confident, coherent finish.","Produced by Rigoberto Herrera of Cafe Granja La Esperanza, entirely of the Pink Bourbon variety of Arabica, and processed by the natural method (dried in the whole fruit). JBC Coffee Roasters’ vision is simple: “Let the coffee lead the way” through sourcing and roasting the best coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit",,
https://www.coffeereview.com/review/wilton-benitez-sudan-rume-colombia/,95,JBC Coffee Roasters,Wilton Benitez Sudan Rume Colombia,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Light,62/82,$25.00/8 ounces,March 2025,9,9,9,9,9,"Richly aromatic, deeply floral. Narcissus, blood orange, clove, Concord grape, makrut lime leaf in aroma and cup.","Produced by Wilton Benitez of Granja Paraiso 92, entirely of the Sudan Rume variety of Arabica, and processed by the thermal shock method, in which the coffee fruit, after having been first sanitized with ozone, undergoes two stages of fermentation. First, the whole cherries are submerged under water for 48 hours, then the beans are pulped and fermented with a strain of Lactobacillus for 24 hours. After fermentation, the beans are given a “thermal shock” using hot and cold rinses to help the beans absorb the fermentation metabolites and halt any further fermentation. Afterward, the washed parchment coffee is rapidly dried with an in-house designed Eco-Enigma dehumidifying dryer to avoid over-oxidation or continued fermentation. JBC Coffee Roasters’ vision is simple: “Let the coffee lead the way” through sourcing and roasting the best coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit",,
https://www.coffeereview.com/review/kangocho-kenya-2/,95,JBC Coffee Roasters,Kangocho Kenya,"Madison, Wisconsin","Nyeri County, Kenya",Medium-Light,59/81,$25.00/12 ounces,March 2025,9,9,9,9,9,"Deep-toned, vibrantly sweet-savory. Gooseberry, rhododendron, dark chocolate, amber, cedar in aroma and cup. Complex, juicy acidity; plush, satiny mouthfeel. Resonant, flavor-saturated, very long finish.","Produced by smallholding members of the Gikanda Farmers' Cooperative Society, from trees of the SL28, SL34 and Batian varieties of Arabica, and processed by the washed method (fruit skin and pulp removed before drying) at the Kangocho Factory. JBC Coffee Roasters’ vision is simple: “Let the coffee lead the way” through sourcing and roasting the best coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit",,
https://www.coffeereview.com/review/la-esperanza-mandela/,95,JBC Coffee Roasters,La Esperanza Mandela,"Madison, Wisconsin","Trujillo, Valle Del Cauca, Cauca Department, Colombia",Light,62/80,$27.00/8 ounces,March 2025,9,9,9,9,9,"Sangria. Red Grape. Guava. Red Apple. Richly sweet, crisply sweet-tart. Raspberry, cocoa nib, lemon verbena, wisteria, hint of wine barrel in aroma and cup. Balanced, malic acidity; very full, syrupy-smooth mouthfeel. Tart-leaning, cocoa-toned, multilayered finish.","Produced by Rigoberto Herrera of Cafe Granja La Esperanza, entirely of the Mandela variety of Arabica, and processed by the anaerobic natural method (fermented in an oxygen-free environment, then dried in the whole fruit). JBC Coffee Roasters’ vision is simple: “Let the coffee lead the way” through sourcing and roasting the best coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit",,
https://www.coffeereview.com/review/mexico-alva-flores/,94,Utopian Coffee,Mexico Alva Flores,"Fort Wayne, Indiana","Santa Cruz, Ozolotepec, Oaxaca, Mexico",Medium-Light,54/72,$18.00/12 ounces,March 2025,9,8,9,9,9,"Rich-toned, sweetly fruity. Dark chocolate, blackberry, salted caramel, rhododendron, tangerine in aroma and cup. Balanced, mild acidity; plush, satiny mouthfeel. Exceptionally long, chocolaty and fruit-forward finish.","Produced by Alva Flores, entirely of the Marsellesa-Criollo variety of Arabica, and processed by the washed method (fruit skin and pulp removed before drying).  Utopian Coffee is a specialty roaster based in Fort Wayne, Indiana. Visit",,
https://www.coffeereview.com/review/mexico-olegario-finca-la-cienaga/,93,Utopian Coffee,Mexico Olegario Finca La Cienaga,"Fort Wayne, Indiana","El Limon, Mixteca, Oaxaca, Mexico",Medium-Light,55/78,$18.00/12 ounces,March 2025,9,9,8,9,8,"Sweetly tart, juicy-bright. Pomegranate, agave syrup, roasted almond, butter cookie, Meyer lemon zest in aroma and cup. Sweetly-tart acidity; full, syrupy-smooth mouthfeel. Tart-leaning finish supported by notes of agave syrup and butter cookie.","Produced by Olegario Herrera Carrada of Finca La Cienega, from trees of the Marsellesa and Typica varieties of Arabica, and processed by the natural method (dried in the whole fruit). Utopian Coffee is a specialty roaster based in Fort Wayne, Indiana. Visit",,
